id,sentiment
"9355_10",0.8918700814247131
"782_9",0.4356463849544525
"9882_10",0.4356466829776764
"10642_10",0.435647189617157
"7410_2",0.43564605712890625
"9591_4",0.4356469213962555
"11902_3",0.7318580150604248
"3495_7",0.4356469213962555
"6733_1",0.4356473684310913
"4552_1",0.43564584851264954
"6722_1",0.12745818495750427
"188_10",0.4356457591056824
"5099_10",0.4524310231208801
"10313_1",0.12745818495750427
"6756_9",0.4356459677219391
"6622_2",0.435647189617157
"4807_10",0.43564602732658386
"7173_3",0.43564701080322266
"11321_8",0.4356462359428406
"7909_9",0.43564656376838684
"8012_7",0.435646653175354
"8615_4",0.43564701080322266
"8117_10",0.43564683198928833
"1892_10",0.43564701080322266
"4617_1",0.43564632534980774
"1893_8",0.43564561009407043
"5435_1",0.4356457591056824
"162_3",0.43564701080322266
"6516_10",0.43564578890800476
"11588_7",0.8215901255607605
"2006_1",0.43564674258232117
"1594_4",0.43564656376838684
"1472_1",0.43564727902412415
"3647_1",0.43564674258232117
"174_7",0.5339863896369934
"5539_7",0.43564724922180176
"3384_10",0.7837322354316711
"3811_4",0.43538329005241394
"4079_8",0.4356462061405182
"1179_7",0.12745817005634308
"3069_9",0.43564677238464355
"3769_8",0.4356604814529419
"9247_10",0.43564698100090027
"10434_1",0.435646653175354
"1147_10",0.43564683198928833
"5344_7",0.43564602732658386
"8073_10",0.4356464147567749
"7833_3",0.4356469213962555
"8370_1",0.4356476068496704
"9007_8",0.435647189617157
"6624_7",0.43564698100090027
"6683_3",0.4356466829776764
"12275_7",0.43564701080322266
"11927_8",0.43564677238464355
"1560_10",0.4356466829776764
"1325_9",0.4356463849544525
"3548_8",0.4356731176376343
"607_1",0.4356464147567749
"6702_7",0.8108989000320435
"5702_3",0.4550047218799591
"11345_8",0.43564528226852417
"3428_4",0.4305471181869507
"7209_9",0.43564674258232117
"8425_8",0.4356454610824585
"3087_1",0.4356473386287689
"1119_8",0.4356469213962555
"5715_3",0.43564677238464355
"8645_1",0.4356459677219391
"2149_3",0.4356471598148346
"10403_10",0.4356456995010376
"5628_1",0.43564707040786743
"5570_10",0.4356454610824585
"1613_3",0.4512566328048706
"1454_4",0.43564602732658386
"5094_3",0.43564650416374207
"7982_1",0.43564602732658386
"6894_2",0.43564698100090027
"6554_1",0.4356471598148346
"4721_3",0.4356456398963928
"6904_4",0.43564674258232117
"893_8",0.43564602732658386
"4605_4",0.43564584851264954
"11516_7",0.8850871324539185
"11718_7",0.4356464147567749
"5956_1",0.43564683198928833
"7455_9",0.43564674258232117
"6396_4",0.43564727902412415
"1223_8",0.43564698100090027
"8556_1",0.4356459677219391
"6108_8",0.5253583788871765
"11690_1",0.43564727902412415
"3778_9",0.4356462061405182
"3627_4",0.7124274373054504
"8256_4",0.43564584851264954
"533_1",0.4356459379196167
"5235_4",0.45878738164901733
"621_2",0.43564650416374207
"5365_1",0.43564659357070923
"8180_3",0.43564656376838684
"7396_7",0.4356420934200287
"9776_10",0.43564656376838684
"8175_10",0.43564555048942566
"3128_1",0.4356456398963928
"4606_1",0.4356471002101898
"6158_2",0.43642210960388184
"3281_10",0.4361087679862976
"4723_4",0.43564552068710327
"11994_3",0.4356596767902374
"7701_1",0.43564674258232117
"103_3",0.4356458783149719
"8908_10",0.4356468617916107
"8876_1",0.43564701080322266
"7519_9",0.45476895570755005
"12456_8",0.43564674258232117
"9514_8",0.4356469213962555
"8680_8",0.43564698100090027
"12402_10",0.43564701080322266
"362_2",0.43564724922180176
"9825_7",0.4356464743614197
"2913_3",0.4356466829776764
"7164_8",0.43564555048942566
"11177_7",0.43564698100090027
"5707_10",0.4356469213962555
"8103_10",0.43564561009407043
"6289_1",0.12745817005634308
"11754_1",0.46239280700683594
"11640_10",0.43564727902412415
"9933_7",0.4356457591056824
"185_10",0.4356459379196167
"242_10",0.4356462061405182
"9369_8",0.4612922966480255
"7453_10",0.45259180665016174
"7514_7",0.4356471598148346
"10860_2",0.43564683198928833
"8663_8",0.4356457591056824
"9108_1",0.4356463849544525
"7941_1",0.4356471002101898
"10116_1",0.12745818495750427
"9841_4",0.4633342921733856
"4512_9",0.45254024863243103
"4853_2",0.43564701080322266
"2664_4",0.435646653175354
"9966_10",0.43564656376838684
"5167_2",0.4356471598148346
"3894_2",0.8823954463005066
"3929_8",0.8913536667823792
"7165_10",0.4356469213962555
"5451_8",0.43564602732658386
"2947_4",0.4356468617916107
"4611_10",0.4356463849544525
"5807_1",0.43564683198928833
"9464_8",0.43564674258232117
"3124_10",0.4370400607585907
"2705_4",0.43564602732658386
"12187_8",0.43564727902412415
"12319_10",0.4356459379196167
"9874_3",0.46540170907974243
"3406_4",0.4490736722946167
"2327_10",0.4356468617916107
"605_10",0.43591105937957764
"8080_4",0.45832228660583496
"3074_10",0.4356469213962555
"2499_3",0.4646317660808563
"1013_1",0.4356464743614197
"11535_1",0.43564727902412415
"4118_7",0.4356462061405182
"10492_8",0.43564674258232117
"2129_4",0.5093610882759094
"9814_10",0.4356464743614197
"10671_9",0.43564584851264954
"5980_10",0.435646653175354
"2755_2",0.435647189617157
"5461_2",0.4356466829776764
"11979_1",0.43564656376838684
"8810_1",0.43564701080322266
"852_7",0.43564629554748535
"10961_4",0.43568122386932373
"7436_4",0.4356469213962555
"11281_3",0.43564701080322266
"4208_3",0.43564683198928833
"8213_10",0.43564683198928833
"9851_2",0.435647189617157
"4713_7",0.43564707040786743
"9528_1",0.43566349148750305
"3595_10",0.43564629554748535
"5785_3",0.43564698100090027
"10370_3",0.4356471002101898
"1980_3",0.4442448616027832
"8800_4",0.85835200548172
"4437_3",0.44710132479667664
"28_3",0.4356468617916107
"12171_1",0.43564629554748535
"9359_3",0.4356454610824585
"3831_9",0.4356462061405182
"10962_7",0.43564555048942566
"1500_9",0.4356459379196167
"11470_10",0.43564701080322266
"11843_3",0.43564701080322266
"11200_4",0.43564650416374207
"1067_1",0.4356473386287689
"3333_1",0.43564727902412415
"4487_4",0.4356469213962555
"6428_1",0.435646653175354
"575_7",0.4356466829776764
"10904_9",0.8763116598129272
"11821_2",0.4710903465747833
"11605_1",0.435647189617157
"1111_7",0.43591809272766113
"10295_1",0.88884037733078
"1146_4",0.43564698100090027
"2405_9",0.4940543472766876
"11081_10",0.43564683198928833
"2201_10",0.4356459379196167
"4844_1",0.435646116733551
"11007_8",0.43564707040786743
"6535_7",0.4356464147567749
"2653_4",0.43564674258232117
"8245_10",0.8734813332557678
"9951_8",0.4356471598148346
"6133_8",0.43564683198928833
"10006_2",0.43564701080322266
"7350_1",0.43564629554748535
"4509_9",0.4356464743614197
"948_1",0.4356473684310913
"3987_1",0.43564650416374207
"2947_10",0.43564650416374207
"6041_3",0.4350832998752594
"2946_1",0.4356469213962555
"11967_4",0.43564701080322266
"1185_10",0.435646653175354
"10323_2",0.43564683198928833
"11706_2",0.4356469213962555
"3663_1",0.4356461465358734
"5602_10",0.4356464743614197
"4870_10",0.43564650416374207
"1994_1",0.43184152245521545
"10807_7",0.4356454312801361
"6871_3",0.4356469213962555
"1175_2",0.45320406556129456
"10919_7",0.43564683198928833
"8127_10",0.8471671938896179
"12497_4",0.43566709756851196
"3274_1",0.4356468617916107
"2568_3",0.4356473684310913
"840_2",0.4675317406654358
"5626_10",0.4356471002101898
"7561_10",0.43564656376838684
"4600_3",0.4356471002101898
"3324_9",0.43564650416374207
"8899_7",0.808711051940918
"5592_8",0.43564659357070923
"12483_4",0.429379940032959
"7874_1",0.43564683198928833
"5878_10",0.8898860812187195
"4303_9",0.435646653175354
"9421_1",0.435646653175354
"10269_4",0.43564701080322266
"10615_2",0.4356464743614197
"2634_10",0.4356464743614197
"7522_1",0.4356466829776764
"9289_10",0.43564629554748535
"4636_10",0.43564727902412415
"1241_7",0.435647189617157
"9458_9",0.43564701080322266
"11690_10",0.43564674258232117
"7176_4",0.43976646661758423
"6212_10",0.43564683198928833
"6319_1",0.43564701080322266
"5229_3",0.4356570541858673
"466_9",0.43564659357070923
"8693_2",0.43564707040786743
"2952_10",0.43564674258232117
"1128_1",0.4356469213962555
"3975_10",0.43564683198928833
"11365_10",0.435647189617157
"2074_9",0.43595483899116516
"9768_10",0.4356471598148346
"4895_1",0.43564698100090027
"5726_10",0.736185610294342
"9993_10",0.43564683198928833
"11319_2",0.435646653175354
"10561_2",0.4358959197998047
"5455_8",0.4356456398963928
"10684_3",0.43564707040786743
"3652_3",0.4356456995010376
"7825_1",0.4356471598148346
"8806_1",0.43564683198928833
"275_10",0.43564677238464355
"2246_1",0.43426454067230225
"11968_2",0.4356471002101898
"2528_1",0.43564602732658386
"8491_8",0.4356914460659027
"13_1",0.4356471002101898
"4530_8",0.43564698100090027
"5207_3",0.43564674258232117
"11648_10",0.43593838810920715
"8260_1",0.4356471598148346
"10730_10",0.43564555048942566
"10402_3",0.43564677238464355
"8077_1",0.4356469213962555
"8598_8",0.4356454312801361
"2809_3",0.43564561009407043
"12490_10",0.4358063340187073
"1447_9",0.43564602732658386
"1605_3",0.43564677238464355
"2311_4",0.43564674258232117
"3235_9",0.8236820101737976
"5725_10",0.4356466829776764
"9025_10",0.4356454610824585
"6049_9",0.43564555048942566
"4803_10",0.43564799427986145
"191_9",0.6488230228424072
"420_3",0.4356461465358734
"5238_2",0.12745818495750427
"1280_9",0.8915587663650513
"9408_4",0.43564659357070923
"819_1",0.12745817005634308
"1656_4",0.43564698100090027
"9964_3",0.4356462061405182
"10404_4",0.43564724922180176
"12369_10",0.43564724922180176
"6423_1",0.43564707040786743
"9942_8",0.43273669481277466
"1519_1",0.4356471002101898
"100_10",0.4356462061405182
"3216_10",0.43564584851264954
"3909_10",0.4356469213962555
"5034_7",0.4356462061405182
"14_8",0.4356454610824585
"5891_3",0.43564701080322266
"8496_10",0.43564674258232117
"7429_1",0.4356462061405182
"9457_1",0.435647189617157
"9602_8",0.4356466829776764
"4198_1",0.4337015151977539
"154_2",0.43564727902412415
"5070_2",0.435647189617157
"4207_8",0.8857339024543762
"7758_8",0.43564674258232117
"4439_9",0.43564537167549133
"12042_1",0.12745817005634308
"7244_1",0.43564707040786743
"6854_1",0.12745817005634308
"11932_10",0.43564650416374207
"4151_10",0.43564674258232117
"7265_1",0.8507758975028992
"10272_7",0.43588724732398987
"4256_4",0.4753997325897217
"1225_7",0.4356462061405182
"956_10",0.43564674258232117
"6389_2",0.43564698100090027
"1365_4",0.43564629554748535
"4752_7",0.4356459379196167
"276_10",0.4356454312801361
"8766_9",0.4356464743614197
"11225_10",0.4356466829776764
"6920_1",0.12745818495750427
"11536_1",0.43564629554748535
"1923_9",0.4356464743614197
"11460_10",0.4356503486633301
"10054_7",0.4356456398963928
"10845_1",0.435647189617157
"10231_4",0.4356459379196167
"9430_8",0.43564528226852417
"3226_2",0.43564701080322266
"4298_3",0.4356480836868286
"10635_4",0.43564683198928833
"10567_4",0.43564701080322266
"5460_10",0.43564629554748535
"7310_7",0.45370960235595703
"10330_2",0.43564701080322266
"5151_9",0.735627293586731
"11_3",0.43564584851264954
"1448_8",0.43564629554748535
"10130_8",0.4364195168018341
"2199_3",0.4356895983219147
"1761_10",0.4356462061405182
"2782_1",0.4356466829776764
"7618_10",0.4356469213962555
"85_10",0.43564701080322266
"5730_3",0.8251451253890991
"3641_1",0.45367854833602905
"8190_9",0.4356493651866913
"9533_10",0.4356457591056824
"9508_1",0.12745817005634308
"237_8",0.43564578890800476
"3981_7",0.43564674258232117
"7194_9",0.4356462061405182
"10584_8",0.435647189617157
"248_2",0.4356471002101898
"8358_4",0.435647189617157
"1218_1",0.4356474280357361
"4191_10",0.4551064670085907
"3090_8",0.8915037512779236
"11923_2",0.4356456398963928
"1640_8",0.4358992874622345
"9972_3",0.43564659357070923
"11818_4",0.5326496958732605
"4350_10",0.8854636549949646
"877_10",0.4356471002101898
"10017_8",0.4356469213962555
"7975_10",0.4356468617916107
"8436_1",0.4359240233898163
"6024_7",0.435647189617157
"3112_1",0.4356471002101898
"951_10",0.43564683198928833
"1622_1",0.12745817005634308
"191_3",0.43566393852233887
"5669_1",0.43564632534980774
"1891_4",0.4445406198501587
"12173_9",0.435647189617157
"7887_7",0.8130820393562317
"3256_10",0.43564698100090027
"5419_1",0.4356473684310913
"7635_1",0.8707424998283386
"8297_2",0.43564656376838684
"7137_8",0.44848906993865967
"7562_3",0.44490286707878113
"9944_1",0.435647189617157
"4288_1",0.435647189617157
"8087_1",0.4414937496185303
"4771_10",0.43564632534980774
"10482_10",0.446153461933136
"5324_10",0.43564683198928833
"3080_1",0.4356469213962555
"10923_7",0.43564629554748535
"1753_7",0.4356464147567749
"317_10",0.8771524429321289
"12474_8",0.43564510345458984
"773_8",0.43564659357070923
"388_1",0.43564602732658386
"12141_2",0.468814879655838
"5667_1",0.5417424440383911
"1071_9",0.4356454610824585
"2897_10",0.43564534187316895
"9481_4",0.43564724922180176
"12025_1",0.43564629554748535
"8879_7",0.43564674258232117
"5683_1",0.4386679530143738
"7026_1",0.43564707040786743
"2439_1",0.43564650416374207
"3631_7",0.43564561009407043
"1650_9",0.43564656376838684
"5378_7",0.4356454312801361
"9745_1",0.43564727902412415
"11563_8",0.4356471002101898
"299_8",0.8905727863311768
"9471_2",0.43564701080322266
"1866_1",0.43564724922180176
"2639_4",0.4356471598148346
"5122_1",0.46311235427856445
"12341_7",0.43564605712890625
"2936_8",0.43564674258232117
"8647_10",0.8878167867660522
"4255_9",0.435646653175354
"7262_8",0.4356471598148346
"8413_10",0.43564701080322266
"10080_1",0.4356471598148346
"3973_1",0.43564656376838684
"8752_9",0.43564701080322266
"4018_2",0.435646116733551
"7669_1",0.43564656376838684
"10421_4",0.4356459677219391
"7854_8",0.435646653175354
"162_8",0.435646653175354
"11614_9",0.45904701948165894
"11343_8",0.435646116733551
"1708_7",0.5845742225646973
"7115_4",0.43564701080322266
"10498_10",0.435647189617157
"2944_8",0.43564683198928833
"10474_3",0.43566909432411194
"1263_1",0.4356464743614197
"1693_4",0.4356456398963928
"9600_9",0.43564701080322266
"11173_2",0.5914441347122192
"3961_2",0.4356464147567749
"8011_1",0.12745817005634308
"7386_8",0.43564629554748535
"8787_8",0.43564677238464355
"12349_9",0.43564650416374207
"1776_4",0.43564701080322266
"5885_4",0.4895661473274231
"220_4",0.43564707040786743
"5547_8",0.43564656376838684
"2853_1",0.43564656376838684
"2157_2",0.43564683198928833
"11667_2",0.43564683198928833
"194_7",0.5243160128593445
"1633_1",0.43564537167549133
"6897_2",0.8482844829559326
"11568_2",0.5501437187194824
"9219_1",0.4819505214691162
"477_8",0.43564674258232117
"8980_3",0.4356471002101898
"4612_10",0.43564683198928833
"8030_10",0.43564528226852417
"1846_8",0.43564537167549133
"2786_8",0.43564698100090027
"2634_1",0.12745818495750427
"3110_8",0.43564698100090027
"11587_8",0.8060065507888794
"11262_8",0.43564659357070923
"5680_7",0.7792420983314514
"4583_4",0.4356471002101898
"1451_1",0.4356473684310913
"4244_4",0.4298021197319031
"6176_4",0.4346430003643036
"8851_10",0.43564656376838684
"908_9",0.43617671728134155
"7494_9",0.43566107749938965
"8061_3",0.435646653175354
"789_1",0.43564701080322266
"2374_7",0.43564683198928833
"11225_3",0.435647189617157
"4467_4",0.4356471002101898
"8516_10",0.12745818495750427
"4121_10",0.43564561009407043
"10267_7",0.42966097593307495
"6040_8",0.4356466829776764
"8338_7",0.43564632534980774
"2903_7",0.4356463849544525
"6662_9",0.8929621577262878
"5333_10",0.43564683198928833
"7470_4",0.43564629554748535
"8813_1",0.43564701080322266
"4514_3",0.4356473684310913
"9584_7",0.43564650416374207
"11706_8",0.43564537167549133
"11538_8",0.4356469213962555
"4210_1",0.43564724922180176
"8984_1",0.435647189617157
"3431_4",0.43564701080322266
"4973_10",0.43564584851264954
"12260_1",0.43564650416374207
"4267_10",0.43564602732658386
"9906_9",0.5988932847976685
"670_7",0.4356464743614197
"6270_3",0.4358242452144623
"5164_4",0.4356471002101898
"9741_2",0.43564561009407043
"3761_8",0.4356468617916107
"2651_2",0.4356457591056824
"7448_10",0.8858537673950195
"7184_9",0.43564683198928833
"1313_9",0.43564656376838684
"10654_8",0.43564659357070923
"7151_1",0.4356459379196167
"2320_10",0.43564632534980774
"12033_7",0.435647189617157
"6429_1",0.44158896803855896
"1420_4",0.435646653175354
"3002_7",0.4356456398963928
"1299_1",0.43564683198928833
"7897_9",0.8901119232177734
"1529_4",0.8710298538208008
"9760_2",0.4356463849544525
"11318_1",0.12745817005634308
"2217_3",0.43564683198928833
"11641_2",0.43564677238464355
"7238_10",0.4356458783149719
"7710_8",0.43564683198928833
"12011_8",0.43564605712890625
"4495_7",0.435646653175354
"11144_4",0.43564701080322266
"5625_2",0.43611225485801697
"2926_7",0.43564683198928833
"8538_8",0.43564683198928833
"8875_10",0.4356471598148346
"10881_10",0.43564602732658386
"1662_7",0.43564683198928833
"4560_9",0.4356459677219391
"6714_4",0.4356469213962555
"9059_10",0.4356464147567749
"6631_10",0.4335714280605316
"8520_1",0.12745818495750427
"918_4",0.4356456398963928
"3102_10",0.43564683198928833
"3611_2",0.4356459379196167
"8434_10",0.4356469213962555
"681_7",0.4356469213962555
"7386_4",0.43564674258232117
"7566_9",0.4311639368534088
"10110_10",0.43564656376838684
"10486_10",0.4356454610824585
"1492_3",0.435647189617157
"11823_1",0.435647189617157
"2331_9",0.4356459677219391
"2200_2",0.435646653175354
"9547_1",0.43564602732658386
"785_2",0.4356471002101898
"5101_4",0.43564707040786743
"5657_10",0.4356457591056824
"6902_7",0.43564683198928833
"1490_9",0.43564656376838684
"7148_9",0.6728776693344116
"7387_8",0.4356459379196167
"8277_9",0.43565651774406433
"6912_7",0.8923517465591431
"170_2",0.4356459379196167
"7702_10",0.4356464743614197
"4393_3",0.43564683198928833
"2608_3",0.4356456995010376
"4931_8",0.8852819800376892
"10589_10",0.43564727902412415
"8623_4",0.4356464743614197
"6057_2",0.43564537167549133
"2704_9",0.4356461465358734
"1790_2",0.4356469213962555
"12370_1",0.435647189617157
"159_1",0.4356466829776764
"343_9",0.8939733505249023
"2128_9",0.4356463849544525
"11181_8",0.6561700701713562
"11775_10",0.4356462061405182
"3514_10",0.43564650416374207
"6993_2",0.43564707040786743
"2866_9",0.43564674258232117
"1000_9",0.4356464743614197
"11772_7",0.435647189617157
"3355_9",0.4356512725353241
"8519_8",0.565636396408081
"7879_3",0.43564602732658386
"4332_10",0.43564683198928833
"5403_1",0.4356469213962555
"1514_7",0.8799738883972168
"7904_1",0.43564650416374207
"10550_2",0.43564727902412415
"11442_10",0.4356457591056824
"2821_3",0.12745818495750427
"5766_1",0.4356454312801361
"8061_9",0.8197312951087952
"2166_1",0.43564727902412415
"6206_1",0.43564683198928833
"11124_2",0.43564683198928833
"7625_10",0.43564698100090027
"90_9",0.43564650416374207
"7959_10",0.43564698100090027
"7029_10",0.4356793761253357
"779_8",0.8308117389678955
"1101_4",0.45725688338279724
"11189_4",0.435662180185318
"9790_4",0.43564632534980774
"10861_1",0.4356454610824585
"5902_2",0.43564656376838684
"9545_10",0.4356456398963928
"3730_1",0.43564701080322266
"4951_9",0.8853198885917664
"3295_1",0.4356471002101898
"9495_2",0.435646653175354
"2876_1",0.4356462061405182
"2796_1",0.435646653175354
"10338_3",0.4356456995010376
"10913_7",0.4356471002101898
"4685_2",0.4354478120803833
"11586_1",0.435646116733551
"4904_7",0.4356458783149719
"7110_7",0.4356456398963928
"2086_4",0.4356464147567749
"7372_7",0.43604904413223267
"135_9",0.8904522657394409
"7038_3",0.4356464743614197
"1119_2",0.43564707040786743
"5057_8",0.43564650416374207
"3479_10",0.4356464147567749
"6489_8",0.43571099638938904
"4910_8",0.4356459379196167
"5979_10",0.8870007395744324
"11304_1",0.4356471002101898
"2102_9",0.43566253781318665
"8048_1",0.43564584851264954
"12153_7",0.5040087699890137
"4832_8",0.8789238929748535
"3079_9",0.435646653175354
"8254_2",0.435647189617157
"7981_7",0.48676279187202454
"611_1",0.43564650416374207
"307_10",0.4412621557712555
"8861_3",0.12745817005634308
"4635_4",0.4356471598148346
"6197_7",0.43564701080322266
"6739_3",0.43564701080322266
"8588_9",0.43580371141433716
"8461_7",0.4356464743614197
"10089_1",0.4356473684310913
"2609_7",0.43564677238464355
"1418_3",0.4356464743614197
"2661_10",0.4356493055820465
"1253_9",0.43564707040786743
"8815_9",0.4356459379196167
"9867_8",0.43564674258232117
"2155_1",0.43564677238464355
"12259_4",0.44119080901145935
"11224_3",0.43564698100090027
"4781_1",0.12745817005634308
"4354_9",0.43564537167549133
"9629_9",0.4356462061405182
"3629_9",0.43564674258232117
"6445_10",0.435646653175354
"9526_10",0.43564656376838684
"5138_2",0.12745818495750427
"349_10",0.43564659357070923
"2099_7",0.43564602732658386
"4411_1",0.12745818495750427
"8127_3",0.4356456398963928
"5225_8",0.4356456398963928
"7970_3",0.4356573224067688
"5688_7",0.682076632976532
"12099_3",0.435647189617157
"6020_4",0.8123760223388672
"3892_8",0.4356473386287689
"2098_8",0.43589285016059875
"4851_7",0.4356456398963928
"10967_10",0.4356456398963928
"6230_4",0.43564724922180176
"2211_2",0.4963776767253876
"11978_10",0.43597233295440674
"8802_1",0.435647189617157
"11010_3",0.435647189617157
"10083_2",0.4356471002101898
"5588_10",0.43564629554748535
"958_10",0.435647189617157
"6771_4",0.43564707040786743
"6767_9",0.4356469213962555
"7302_10",0.4356468617916107
"5324_3",0.43564727902412415
"7737_10",0.4356457591056824
"8603_10",0.43564683198928833
"3029_7",0.4760512113571167
"8640_2",0.4356729984283447
"2139_1",0.435647189617157
"6305_10",0.435646653175354
"6884_7",0.43564650416374207
"5534_8",0.4356471002101898
"7619_8",0.43564724922180176
"10057_8",0.43564632534980774
"972_7",0.43564677238464355
"6245_8",0.4359215795993805
"6627_7",0.4364612102508545
"3621_10",0.4356471002101898
"2290_4",0.4356463849544525
"24_4",0.4356459379196167
"5689_1",0.12745817005634308
"6497_4",0.43564561009407043
"12405_4",0.4356459677219391
"11720_7",0.435647189617157
"10088_1",0.43564727902412415
"9258_9",0.4356466829776764
"354_4",0.4356463849544525
"4770_10",0.43564683198928833
"1035_3",0.8939568996429443
"739_1",0.435646653175354
"6267_7",0.4356464147567749
"1562_8",0.43564674258232117
"1438_1",0.4356459677219391
"281_8",0.43564674258232117
"1818_1",0.4356469213962555
"3943_3",0.43564701080322266
"8116_4",0.4356459379196167
"6984_1",0.4356463849544525
"5330_4",0.43564727902412415
"8821_8",0.43564656376838684
"10484_10",0.4356458783149719
"1886_4",0.44831910729408264
"7943_2",0.44972744584083557
"6438_7",0.6425759792327881
"8931_10",0.43564650416374207
"10538_10",0.43564677238464355
"534_10",0.43564674258232117
"7329_2",0.43600142002105713
"6614_2",0.43564701080322266
"710_10",0.43564650416374207
"3120_4",0.4356469213962555
"9046_1",0.43564677238464355
"5638_2",0.4356471002101898
"2455_4",0.45065033435821533
"2652_3",0.43564727902412415
"11006_4",0.435646116733551
"5065_3",0.4356474280357361
"9805_10",0.43564677238464355
"7092_8",0.5866448879241943
"1735_10",0.43564602732658386
"3609_1",0.43564727902412415
